date,close,ma_short,ma_long,signal,position
2025-12-01,678.2658081055,666.73287963867,661.0073510742186,1,1
2025-12-02,679.5220947266,668.31420898438,661.5373706054693,1,1
2025-12-03,681.8751220703,670.68818969727,662.1006209309907,1,1
2025-12-04,682.3736572266,672.8577758789099,662.7167862955747,1,1
2025-12-05,683.6697998047,676.16400146485,663.3727709960959,1,1
2025-12-08,681.6159057617,678.6167541504001,664.0353092447934,1,1
2025-12-09,681.0275878906,680.04353637696,664.5606111653652,1,1
2025-12-10,685.5443115234,681.2948425293,665.1837882486986,1,1
2025-12-11,687.1395263672,682.24104003907,665.7925716145841,1,1
2025-12-12,679.7514038086,682.07852172852,666.2833585611987,1,1
2025-12-15,678.7244262695,682.12438354492,666.7300935872399,1,1
2025-12-16,676.869934082,681.85916748046,667.2034073893226,1,1
2025-12-17,669.4219360352,680.61384887695,667.640784505208,1,1
2025-12-18,674.4769287109,679.8241760253801,668.0995589192706,1,1
2025-12-19,680.5900268555,679.51619873046,668.568517252604,1,1
2025-12-22,684.8300170898,679.83760986327,669.1189322916653,1,1
2025-12-23,687.9600219727,680.53085327148,669.6900016276039,1,1
2025-12-24,690.3800048828,681.01442260742,670.2734513346347,1,1
2025-12-26,690.3099975586,681.33146972656,670.8310432942707,1,1
2025-12-29,687.8499755859,682.14132690429,671.2839803059893,1,1
2025-12-30,687.0100097656,682.9698852539,671.7286352539054,1,1
2025-12-31,681.9199829102,683.47489013672,672.0590226236974,1,1
2026-01-02,683.1699829102,684.84969482422,672.41814046224,1,1
2026-01-05,687.7199707031,686.17399902344,672.8487955729172,1,1
2026-01-06,691.8099975586,687.29599609375,673.2931518554693,1,1
2026-01-07,689.5800170898,687.77099609375,673.664290364584,1,1
2026-01-08,689.5100097656,687.9259948730399,673.9927522786467,1,1
2026-01-09,694.0700073242,,,0,0
2026-01-12,695.1599731445,,,0,0
2026-01-13,693.7700195312,,,0,0
2026-01-14,690.3599853516,,,0,0
2026-01-15,692.2399902344,,,0,0
2026-01-16,691.6599731445,,,0,0
2026-01-20,677.5800170898,,,0,0
2026-01-21,685.4000244141,,,0,0
2026-01-22,688.9799804688,,,0,0
2026-01-23,689.2299804688,689.84499511719,,0,0
2026-01-26,692.7299804688,689.7109924316501,,0,0
2026-01-27,695.4899902344,689.74399414064,,0,0
2026-01-28,695.4199829102,689.90899047854,,0,0
2026-01-29,694.0399780273,690.2769897461101,,0,0
2026-01-30,691.9699707031,690.24998779298,,0,0
2026-02-02,695.4099731445,690.62498779298,,0,0
2026-02-03,689.5300292969,691.81998901369,,0,0
2026-02-04,686.1900024414,691.89898681642,,0,0
2026-02-05,677.6199951172,690.76298828126,,0,0
2026-02-06,690.6199951172,690.9019897461001,,0,0
2026-02-09,693.950012207,691.02399291992,,0,0
2026-02-10,692.1199951172,690.6869934082,,0,0
2026-02-11,691.9600219727,690.3409973144501,,0,0
2026-02-12,681.2700195312,689.06400146484,,0,0
2026-02-13,681.75,688.04200439453,,0,0
